account,amount,time,refund,prize,period
12978020,50,6/20/14 19:36,0,0,4
12203570,150,6/20/14 19:39,0,0,11
25938677,20,6/20/14 19:49,0,0,8
23688710,20,6/20/14 20:06,0,0,10
19620712,5,6/20/14 20:06,0,0,9
27852614,20,6/20/14 20:16,0,0,30
21383983,50,6/20/14 20:18,0,0,5
26344921,19,6/20/14 20:23,0,0,5
26047589,10,6/20/14 20:29,0,0,11
29627599,5,6/20/14 20:31,0,0,9
10489810,10,6/20/14 20:36,0,0,16
12283821,10,6/20/14 20:38,0,0,5
21291298,20,6/20/14 20:56,0,0,11
18272448,200,6/20/14 21:00,0,0,12
2501654,10,6/20/14 21:01,0,0,8
4198623,100,6/20/14 21:02,0,0,5
7458031,25,6/20/14 21:07,0,0,9
16066193,20,6/20/14 21:36,0,0,12
13477247,55,6/20/14 21:47,0,0,5
26146389,20,6/20/14 21:52,0,0,5
28325091,30,6/20/14 22:06,0,0,10
25500661,10,6/20/14 22:14,0,0,11
23717112,50,6/20/14 22:18,0,0,10
16286862,30,6/20/14 22:42,0,0,10
23311066,25,6/20/14 23:25,0,0,11
13555825,6,6/20/14 23:50,0,0,16
23118291,20,6/21/14 7:15,0,0,9
20633244,20,6/21/14 7:15,0,0,8
5782840,20,6/21/14 7:31,0,0,12
3314125,5,6/21/14 7:57,0,0,18
1,3,6/21/14 8:00,0,1,5
378628,5,6/21/14 8:00,0,1,8
1575438,1,6/21/14 8:00,0,1,5
1983959,2,6/21/14 8:00,0,1,8
6142669,1,6/21/14 8:00,0,1,10
6396303,1.5,6/21/14 8:00,0,1,9
6597361,2,6/21/14 8:00,0,1,8
6982027,3,6/21/14 8:00,0,1,8
7458031,2.75,6/21/14 8:00,0,1,9
10342457,5,6/21/14 8:00,0,1,5
10640450,1,6/21/14 8:00,0,1,11
10690530,3,6/21/14 8:00,0,1,9
11504748,3.5,6/21/14 8:00,0,1,12
12203570,15,6/21/14 8:00,0,1,11
13148304,1,6/21/14 8:00,0,1,9
14866723,2.5,6/21/14 8:00,0,1,11
14990850,1,6/21/14 8:00,0,1,11
16286862,5,6/21/14 8:00,0,1,10
16392764,1.25,6/21/14 8:00,0,1,12
16560249,1,6/21/14 8:00,0,1,12
16593230,2,6/21/14 8:00,0,1,12
18272448,20,6/21/14 8:00,0,1,12
18493770,7.5,6/21/14 8:00,0,1,10
18796282,1,6/21/14 8:00,0,1,5
19171538,5,6/21/14 8:00,0,1,9
21236221,5,6/21/14 8:00,0,1,5
21291298,1,6/21/14 8:00,0,1,11
21383983,5,6/21/14 8:00,0,1,5
22457877,1.5,6/21/14 8:00,0,1,11
22580409,1,6/21/14 8:00,0,1,8
23311066,2.25,6/21/14 8:00,0,1,11
23688710,2.5,6/21/14 8:00,0,1,10
23717112,5,6/21/14 8:00,0,1,10
24243117,10,6/21/14 8:00,0,1,4
24539095,0.75,6/21/14 8:00,0,1,12
24968345,1.25,6/21/14 8:00,0,1,4
25339201,2.5,6/21/14 8:00,0,1,9
25420033,0.5,6/21/14 8:00,0,1,16
25714905,2,6/21/14 8:00,0,1,16
25938677,1,6/21/14 8:00,0,1,8
26020865,0.5,6/21/14 8:00,0,1,5
26106498,0.5,6/21/14 8:00,0,1,8
26146389,1,6/21/14 8:00,0,1,5
27691347,10,6/21/14 8:00,0,1,8
27747770,1,6/21/14 8:00,0,1,16
27758968,1,6/21/14 8:00,0,1,9
27852614,1,6/21/14 8:00,0,1,30
27998075,1,6/21/14 8:00,0,1,12
28325091,1.5,6/21/14 8:00,0,1,10
28533065,0.25,6/21/14 8:00,0,1,5
28607517,1.5,6/21/14 8:00,0,1,8
29627599,0.5,6/21/14 8:00,0,1,9
3314125,5,6/21/14 8:04,0,0,19
11524913,25,6/21/14 8:10,0,0,13
22506831,5,6/21/14 8:21,0,0,10
378628,50,6/21/14 8:27,0,0,9
6597361,30,6/21/14 8:36,0,0,9
20855848,80,6/21/14 8:43,0,0,6
343731,10,6/21/14 8:50,0,0,6
28518133,10,6/21/14 8:56,0,0,17
25643408,30,6/21/14 9:18,0,0,10
27747770,20,6/21/14 9:21,0,0,17
27524157,20,6/21/14 9:27,0,0,10
3554215,5,6/21/14 9:35,0,0,6
18493770,200,6/21/14 9:43,0,0,11
19620712,5,6/21/14 9:44,0,0,10
24923422,55,6/21/14 9:56,0,0,12
16593230,20,6/21/14 10:01,0,0,13
25714905,40,6/21/14 10:38,0,0,17
20516264,15,6/21/14 10:39,0,0,5
13743734,20,6/21/14 10:46,0,0,10
29627599,5,6/21/14 11:32,0,0,10
28533065,5,6/21/14 11:44,0,0,6
24195945,15,6/21/14 11:54,0,0,12
15633805,30,6/21/14 12:56,0,0,6
17592505,20,6/21/14 13:40,0,0,10
13555825,7,6/21/14 13:46,0,0,17
22457877,20,6/21/14 13:50,0,0,12
23311066,10,6/21/14 14:00,0,0,12
8059307,23,6/21/14 14:00,0,0,9
13497150,16,6/21/14 14:01,0,0,5
20156247,50,6/21/14 14:11,0,0,6
26473124,20,6/21/14 14:12,0,0,9
1,30,6/21/14 14:20,0,0,6
6142669,40,6/21/14 14:25,0,0,11
23627199,10,6/21/14 14:39,0,0,13
15221342,20,6/21/14 14:56,0,0,9
13477247,30,6/21/14 15:31,0,0,6
12203570,150,6/21/14 15:31,0,0,12
3554215,20,6/21/14 15:36,0,0,6
23822374,50,6/21/14 15:38,0,0,6
13477247,20,6/21/14 15:47,0,0,6
6041738,19,6/21/14 15:54,0,0,5
15633805,100,6/21/14 16:03,0,0,6
26541545,30,6/21/14 16:12,0,0,31
14434493,20,6/21/14 16:30,0,0,12
12385366,25,6/21/14 16:53,0,0,19
13477247,10,6/21/14 16:56,0,0,6
10856045,20,6/21/14 16:57,0,0,5
20833066,20,6/21/14 17:06,0,0,10
19171538,20,6/21/14 17:36,0,0,10
16066193,20,6/21/14 17:42,0,0,13
26047589,20,6/21/14 17:51,0,0,12
27691347,20,6/21/14 17:51,0,0,9
11126286,20,6/21/14 17:58,0,0,12
29395910,-1007,6/21/14 17:59,1,1,31
16758097,-200,6/21/14 18:01,1,1,31
93675,-1000,6/21/14 18:02,1,1,31
26541545,-1000,6/21/14 18:03,1,1,31
22514262,-196.5,6/21/14 18:04,1,1,31
25576269,-635,6/21/14 18:07,1,1,31
13582838,40,6/21/14 18:09,0,0,13
21023813,15,6/21/14 18:12,0,0,9
8104224,90,6/21/14 18:13,0,0,10
25420033,10,6/21/14 18:31,0,0,17
13148304,20,6/21/14 18:57,0,0,10
16758097,10,6/21/14 18:59,0,0,31
1983959,15,6/21/14 19:02,0,0,9
27852614,20,6/21/14 19:04,0,0,31
7694258,50,6/21/14 19:18,0,0,17
29449181,25,6/21/14 19:18,0,0,9
23822374,50,6/21/14 19:44,0,0,6
16392764,10,6/21/14 19:44,0,0,13
24433466,50,6/21/14 19:44,0,0,19
25798344,15,6/21/14 20:07,0,0,6
14990850,15,6/21/14 20:13,0,0,12
21642741,10,6/21/14 20:16,0,0,10
2501654,10,6/21/14 20:24,0,0,9
24549884,60,6/21/14 20:30,0,0,12
16740270,20,6/21/14 20:43,0,0,13
23688710,20,6/21/14 21:25,0,0,11
7458031,40,6/21/14 21:39,0,0,10
12283821,10,6/21/14 22:00,0,0,6
21383983,50,6/22/14 0:03,0,0,6
23717112,5,6/22/14 0:34,0,0,11
27747770,20,6/22/14 6:33,0,0,17
3314125,5,6/22/14 7:14,0,0,19
28607517,25,6/22/14 7:31,0,0,9
16758097,20,6/22/14 7:54,0,0,31
1983959,1.5,6/22/14 8:00,0,1,9
6142669,2,6/22/14 8:00,0,1,11
7458031,2,6/22/14 8:00,0,1,10
7694258,2.5,6/22/14 8:00,0,1,17
8104224,4.5,6/22/14 8:00,0,1,10
11524913,2.5,6/22/14 8:00,0,1,13
12203570,7.5,6/22/14 8:00,0,1,12
13148304,1,6/22/14 8:00,0,1,10
13497150,0.8,6/22/14 8:00,0,1,5
14990850,1.5,6/22/14 8:00,0,1,12
15633805,6.5,6/22/14 8:00,0,1,6
16066193,2,6/22/14 8:00,0,1,13
16392764,0.5,6/22/14 8:00,0,1,13
18493770,10,6/22/14 8:00,0,1,11
19620712,5,6/22/14 8:00,0,1,10
20156247,2.5,6/22/14 8:00,0,1,6
20833066,2,6/22/14 8:00,0,1,10
21383983,2.5,6/22/14 8:00,0,1,6
23311066,0.5,6/22/14 8:00,0,1,12
23688710,1,6/22/14 8:00,0,1,11
23822374,10,6/22/14 8:00,0,1,6
24433466,2.5,6/22/14 8:00,0,1,19
25420033,0.5,6/22/14 8:00,0,1,17
25714905,2,6/22/14 8:00,0,1,17
27747770,2,6/22/14 8:00,0,1,17
27852614,1,6/22/14 8:00,0,1,31
28518133,0.5,6/22/14 8:00,0,1,17
28533065,0.25,6/22/14 8:00,0,1,6
22789676,15,6/22/14 8:03,0,0,32
3402642,12,6/22/14 8:07,0,0,12
274843,50,6/22/14 8:27,0,0,7
16409822,8,6/22/14 8:31,0,0,6
11126286,20,6/22/14 8:34,0,0,13
378628,50,6/22/14 8:37,0,0,10
5782840,25,6/22/14 8:43,0,0,14
25339201,50,6/22/14 8:48,0,0,11
21149074,5,6/22/14 8:48,0,0,11
21668167,10,6/22/14 8:56,0,0,18
10381676,10,6/22/14 8:56,0,0,14
27524157,20,6/22/14 9:06,0,0,11
24855560,20,6/22/14 9:16,0,0,13
18625150,13,6/22/14 9:16,0,0,7
26473124,20,6/22/14 9:17,0,0,10
25420033,10,6/22/14 9:34,0,0,18
8323186,20,6/22/14 9:39,0,0,18
24195945,15,6/22/14 9:43,0,0,13
25116854,20,6/22/14 10:40,0,0,14
26541545,40,6/22/14 10:40,0,0,32
22844561,20,6/22/14 10:40,0,0,11
1983959,10,6/22/14 10:48,0,0,10
27758968,20,6/22/14 11:06,0,0,11
16392764,10,6/22/14 12:12,0,0,14
16593230,20,6/22/14 12:14,0,0,14
23951702,10,6/22/14 12:17,0,0,10
20156247,30,6/22/14 13:03,0,0,7
14990850,10,6/22/14 13:16,0,0,13
14679546,25,6/22/14 13:32,0,0,13
13555825,8,6/22/14 14:02,0,0,18
27998075,20,6/22/14 14:53,0,0,14
3554215,20,6/22/14 15:57,0,0,7
12978020,30,6/22/14 15:57,0,0,6
29449181,30,6/22/14 15:57,0,0,10
26047589,16,6/22/14 16:01,0,0,13
22514262,5,6/22/14 16:19,0,0,32
25798344,20,6/22/14 16:38,0,0,7
16066193,20,6/22/14 16:51,0,0,14
27691347,100,6/22/14 17:10,0,0,10
23717112,50,6/22/14 17:31,0,0,12
26344921,100,6/22/14 17:39,0,0,7
15633805,90,6/22/14 17:50,0,0,7
8059307,10,6/22/14 17:54,0,0,10
19620712,5,6/22/14 18:02,0,0,11
14434493,20,6/22/14 18:10,0,0,13
7458031,20,6/22/14 18:14,0,0,11
12203570,150,6/22/14 18:30,0,0,13
6396303,45,6/22/14 18:34,0,0,11
24549884,100,6/22/14 18:52,0,0,13
27758968,20,6/22/14 18:52,0,0,11
21126563,20,6/22/14 18:52,0,0,13
2803645,15,6/22/14 18:59,0,0,6
6142669,30,6/22/14 19:04,0,0,12
28575013,40,6/22/14 19:17,0,0,18
21291298,20,6/22/14 19:18,0,0,13
18493770,100,6/22/14 19:19,0,0,12
15221342,20,6/22/14 19:44,0,0,10
28729638,15,6/22/14 19:52,0,0,10
21028562,15,6/22/14 20:22,0,0,7
21023813,20,6/22/14 20:33,0,0,10
27278479,20,6/22/14 20:49,0,0,12
28729638,10,6/22/14 20:54,0,0,10
13308001,25,6/22/14 20:54,0,0,18
24186114,25,6/22/14 21:02,0,0,18
7458031,9,6/22/14 21:04,0,0,11
16740270,30,6/22/14 21:22,0,0,14
16758097,10,6/22/14 21:35,0,0,32
26020865,30,6/22/14 21:56,0,0,7
7458031,15,6/22/14 22:07,0,0,11
27852614,20,6/22/14 22:11,0,0,32
17945871,10,6/22/14 22:35,0,0,7
12283821,10,6/22/14 22:37,0,0,7
24433466,35,6/22/14 22:53,0,0,20
13477247,60,6/22/14 22:56,0,0,7
571959,100,6/22/14 23:00,0,0,18
18625150,25,6/22/14 23:02,0,0,7
12385366,35,6/22/14 23:07,0,0,20
23436475,20,6/22/14 23:08,0,0,7
10489810,15,6/22/14 23:17,0,0,18
17592505,10,6/22/14 23:38,0,0,11
28599453,20,6/22/14 23:46,0,0,6
24855560,20,6/23/14 0:05,0,0,13
7458031,15,6/23/14 0:05,0,0,11
21383983,100,6/23/14 0:05,0,0,7
24539095,15,6/23/14 0:19,0,0,14
25636412,30,6/23/14 0:32,0,0,10
24923422,10,6/23/14 4:58,0,0,13
15367175,10,6/23/14 5:52,0,0,7
28607517,25,6/23/14 6:39,0,0,10
3314125,10,6/23/14 6:49,0,0,20
20633244,20,6/23/14 7:19,0,0,10
11524913,25,6/23/14 7:52,0,0,14
23951702,5,6/23/14 7:55,0,0,10
23951702,20,6/23/14 7:55,0,0,10
6982027,10,6/23/14 7:56,0,0,10
6142669,1.5,6/23/14 8:00,0,1,12
6396303,2.25,6/23/14 8:00,0,1,11
6982027,0.5,6/23/14 8:00,0,1,10
7458031,2.95,6/23/14 8:00,0,1,11
8323186,2,6/23/14 8:00,0,1,18
10381676,0.5,6/23/14 8:00,0,1,14
10489810,1.5,6/23/14 8:00,0,1,18
11524913,2.5,6/23/14 8:00,0,1,14
12203570,7.5,6/23/14 8:00,0,1,13
13308001,1.25,6/23/14 8:00,0,1,18
14434493,2,6/23/14 8:00,0,1,13
14679546,2.5,6/23/14 8:00,0,1,13
15633805,4.5,6/23/14 8:00,0,1,7
16392764,0.5,6/23/14 8:00,0,1,14
17592505,1,6/23/14 8:00,0,1,11
18493770,5,6/23/14 8:00,0,1,12
18625150,1.9,6/23/14 8:00,0,1,7
20156247,1.5,6/23/14 8:00,0,1,7
21028562,0.75,6/23/14 8:00,0,1,7
21149074,0.5,6/23/14 8:00,0,1,11
21291298,1,6/23/14 8:00,0,1,13
21383983,5,6/23/14 8:00,0,1,7
24186114,1.25,6/23/14 8:00,0,1,18
24195945,1.5,6/23/14 8:00,0,1,13
24433466,1.75,6/23/14 8:00,0,1,20
24539095,0.75,6/23/14 8:00,0,1,14
25116854,2,6/23/14 8:00,0,1,14
25339201,2.5,6/23/14 8:00,0,1,11
25420033,0.5,6/23/14 8:00,0,1,18
25636412,1.5,6/23/14 8:00,0,1,10
26020865,1.5,6/23/14 8:00,0,1,7
26541545,4,6/23/14 8:00,0,1,32
27278479,2,6/23/14 8:00,0,1,12
27758968,2,6/23/14 8:00,0,1,11
27852614,1,6/23/14 8:00,0,1,32
27998075,1,6/23/14 8:00,0,1,14
28575013,2,6/23/14 8:00,0,1,18
28607517,2.5,6/23/14 8:00,0,1,10
8059307,15,6/23/14 8:08,0,0,11
28518133,10,6/23/14 8:08,0,0,19
25420033,15,6/23/14 8:22,0,0,19
4101463,30,6/23/14 8:25,0,0,19
23627199,10,6/23/14 8:31,0,0,15
11126286,25,6/23/14 8:31,0,0,14
20855848,50,6/23/14 8:31,0,0,8
24243117,200,6/23/14 8:36,0,0,7
16409822,10,6/23/14 8:41,0,0,7
22844402,20,6/23/14 8:44,0,0,13
6597361,20,6/23/14 8:51,0,0,11
20833066,20,6/23/14 9:08,0,0,12
16758097,50,6/23/14 9:18,0,0,33
22789676,10,6/23/14 9:18,0,0,33
26541545,40,6/23/14 9:19,0,0,33
13555825,8,6/23/14 9:34,0,0,19
29449181,40,6/23/14 9:34,0,0,11
5782840,30,6/23/14 9:38,0,0,15
23118291,20,6/23/14 9:49,0,0,12
21023813,15,6/23/14 9:54,0,0,11
23118291,5,6/23/14 9:58,0,0,12
21149074,5,6/23/14 10:14,0,0,12
14990850,10,6/23/14 10:15,0,0,14
23311066,15,6/23/14 10:17,0,0,14
343731,5,6/23/14 10:23,0,0,8
27691347,100,6/23/14 10:26,0,0,11
15367175,200,6/23/14 10:29,0,0,8
26473124,20,6/23/14 10:52,0,0,11
16066193,20,6/23/14 11:04,0,0,15
16593230,20,6/23/14 11:15,0,0,15
14780962,5,6/23/14 11:30,0,0,11
23822374,20,6/23/14 11:30,0,0,8
15221342,10,6/23/14 11:42,0,0,11
18493770,120,6/23/14 11:46,0,0,13
378628,50,6/23/14 12:16,0,0,11
25798344,15,6/23/14 13:03,0,0,8
24195945,10,6/23/14 13:10,0,0,14
8323186,20,6/23/14 14:12,0,0,19
12203570,150,6/23/14 14:31,0,0,14
274843,30,6/23/14 14:58,0,0,8
2803645,15,6/23/14 15:30,0,0,7
24433466,45,6/23/14 15:46,0,0,21
1575438,10,6/23/14 16:13,0,0,8
1575438,10,6/23/14 16:22,0,0,8
1983959,10,6/23/14 16:25,0,0,11
10856045,40,6/23/14 17:00,0,0,7
19171538,20,6/23/14 17:01,0,0,12
24549884,50,6/23/14 17:43,0,0,14
25339201,50,6/23/14 18:02,0,0,12
6142669,20,6/23/14 18:41,0,0,13
19620712,5,6/23/14 18:41,0,0,12
22514262,10,6/23/14 18:48,0,0,33
8104224,90,6/23/14 19:03,0,0,12
21642741,20,6/23/14 19:14,0,0,12
17592505,10,6/23/14 19:47,0,0,12
12978020,20,6/23/14 19:59,0,0,7
26047589,18,6/23/14 20:04,0,0,14
23688710,20,6/23/14 20:13,0,0,13
4198623,20,6/23/14 20:17,0,0,8
26020865,20,6/23/14 20:38,0,0,8
27278479,20,6/23/14 20:47,0,0,13
14434493,10,6/23/14 20:51,0,0,14
571959,10,6/23/14 20:52,0,0,19
2501654,10,6/23/14 20:58,0,0,11
28729638,20,6/23/14 21:02,0,0,11
571959,20,6/23/14 21:12,0,0,19
23717112,10,6/23/14 21:45,0,0,13
3855633,100,6/23/14 22:04,0,0,14
16758097,20,6/23/14 22:08,0,0,33
12283821,10,6/23/14 22:22,0,0,8
24855560,20,6/23/14 22:54,0,0,14
27758968,20,6/23/14 23:00,0,0,12
16286862,30,6/23/14 23:24,0,0,13
22506831,15,6/24/14 1:23,0,0,12
8323186,20,6/24/14 1:23,0,0,19
20156247,40,6/24/14 1:27,0,0,8
93675,20,6/24/14 1:43,0,0,33
14434493,10,6/24/14 1:48,0,0,14
10489810,10,6/24/14 3:35,0,0,19
3314125,10,6/24/14 6:52,0,0,21
28607517,10,6/24/14 7:06,0,0,11
20633244,20,6/24/14 7:09,0,0,11
21668167,20,6/24/14 7:44,0,0,19
25420033,15,6/24/14 7:57,0,0,19
6982027,15,6/24/14 7:59,0,0,11
274843,3,6/24/14 8:00,0,1,8
3855633,5,6/24/14 8:00,0,1,14
6142669,1,6/24/14 8:00,0,1,13
6982027,0.75,6/24/14 8:00,0,1,11
8104224,4.5,6/24/14 8:00,0,1,12
10856045,4,6/24/14 8:00,0,1,7
12203570,7.5,6/24/14 8:00,0,1,14
14434493,2,6/24/14 8:00,0,1,14
14780962,0.25,6/24/14 8:00,0,1,11
15367175,20,6/24/14 8:00,0,1,8
18493770,6,6/24/14 8:00,0,1,13
20156247,2,6/24/14 8:00,0,1,8
23311066,0.75,6/24/14 8:00,0,1,14
23627199,1,6/24/14 8:00,0,1,15
23688710,1,6/24/14 8:00,0,1,13
23822374,2,6/24/14 8:00,0,1,8
24243117,10,6/24/14 8:00,0,1,7
24433466,2.25,6/24/14 8:00,0,1,21
25339201,2.5,6/24/14 8:00,0,1,12
25420033,1.5,6/24/14 8:00,0,1,19
26020865,1,6/24/14 8:00,0,1,8
27758968,1,6/24/14 8:00,0,1,12
28518133,0.5,6/24/14 8:00,0,1,19
28729638,2,6/24/14 8:00,0,1,11
11555748,10,6/24/14 8:07,0,0,34
378628,50,6/24/14 8:08,0,0,12
21023813,10,6/24/14 8:09,0,0,12
19620712,5,6/24/14 8:24,0,0,13
23122082,20,6/24/14 8:26,0,0,34
6982027,10,6/24/14 8:46,0,0,12
26541545,45,6/24/14 9:03,0,0,34
6982027,10,6/24/14 9:03,0,0,12
23627199,30,6/24/14 9:04,0,0,16
18493770,100,6/24/14 9:04,0,0,14
6597361,25,6/24/14 9:04,0,0,12
16392764,5,6/24/14 9:04,0,0,16
16593230,20,6/24/14 9:05,0,0,16
11126286,20,6/24/14 9:05,0,0,15
22844402,20,6/24/14 9:18,0,0,14
23118291,15,6/24/14 9:24,0,0,13
29449181,25,6/24/14 9:29,0,0,12
2743370,15,6/24/14 9:32,0,0,14
5782840,50,6/24/14 9:32,0,0,16
14990850,10,6/24/14 9:32,0,0,15
24195945,20,6/24/14 9:41,0,0,15
274843,30,6/24/14 10:02,0,0,9
28325091,20,6/24/14 10:04,0,0,14
13308001,20,6/24/14 10:26,0,0,20
28599453,10,6/24/14 10:29,0,0,8
29449181,10,6/24/14 10:33,0,0,12
22580409,70,6/24/14 10:50,0,0,12
26473124,20,6/24/14 10:52,0,0,12
22789676,22,6/24/14 11:06,0,0,34
22297841,15,6/24/14 11:14,0,0,12
23589542,15,6/24/14 11:55,0,0,12
27852614,-504,6/24/14 12:21,1,1,34
27758968,20,6/24/14 12:35,0,0,13
8059307,10,6/24/14 12:36,0,0,12
15367175,47,6/24/14 12:37,0,0,9
22293637,50,6/24/14 13:11,0,0,16
10381676,20,6/24/14 13:11,0,0,16
27524157,20,6/24/14 13:35,0,0,13
25636412,40,6/24/14 14:01,0,0,12
12203570,150,6/24/14 14:39,0,0,15
6142669,50,6/24/14 15:09,0,0,14
26344921,95,6/24/14 15:22,0,0,9
27747770,40,6/24/14 16:13,0,0,20
22514262,10,6/24/14 16:30,0,0,34
10856045,40,6/24/14 16:57,0,0,8
17945871,50,6/24/14 16:58,0,0,9
27998075,15,6/24/14 17:41,0,0,16
26047589,20,6/24/14 17:43,0,0,15
19171538,20,6/24/14 17:56,0,0,13
6396303,45,6/24/14 18:00,0,0,13
7694258,100,6/24/14 18:02,0,0,20
7694258,100,6/24/14 18:04,0,0,20
27691347,100,6/24/14 18:17,0,0,12
25798344,15,6/24/14 18:20,0,0,9
24549884,60,6/24/14 18:27,0,0,15
1983959,10,6/24/14 18:38,0,0,12
23822374,30,6/24/14 18:49,0,0,9
22844561,10,6/24/14 19:00,0,0,13
6299472,40,6/24/14 19:23,0,0,16
26020865,10,6/24/14 19:41,0,0,9
3554215,15,6/24/14 19:42,0,0,9
2803645,20,6/24/14 19:54,0,0,8
14481345,50,6/24/14 20:05,0,0,16
23688710,30,6/24/14 20:13,0,0,14
8323186,20,6/24/14 20:17,0,0,20
12978020,20,6/24/14 20:18,0,0,8
10342457,300,6/24/14 20:23,0,0,9
19950916,10,6/24/14 20:27,0,0,9
26106498,15,6/24/14 20:29,0,0,12
13148304,10,6/24/14 20:36,0,0,13
12283821,10,6/24/14 20:47,0,0,9
2501654,5,6/24/14 20:49,0,0,12
21028562,15,6/24/14 20:57,0,0,9
23436475,10,6/24/14 20:57,0,0,9
7458031,45,6/24/14 20:57,0,0,13
16286862,50,6/24/14 21:33,0,0,14
20516264,20,6/24/14 21:33,0,0,8
12385366,15,6/24/14 21:45,0,0,22
16740270,40,6/24/14 21:52,0,0,16
23717112,50,6/24/14 22:28,0,0,14
21291298,40,6/24/14 22:44,0,0,15
13477247,45,6/25/14 5:58,0,0,9
28607517,20,6/25/14 6:53,0,0,12
20833066,20,6/25/14 6:58,0,0,13
25420033,15,6/25/14 7:00,0,0,20
20633244,20,6/25/14 7:08,0,0,12
19620712,15,6/25/14 7:24,0,0,13
11524913,25,6/25/14 7:38,0,0,16
3314125,10,6/25/14 7:40,0,0,22
27852614,10,6/25/14 7:45,0,0,34
2501654,0.5,6/25/14 8:00,0,1,12
3314125,1,6/25/14 8:00,0,1,22
6142669,2.5,6/25/14 8:00,0,1,14
6396303,2.25,6/25/14 8:00,0,1,13
6982027,1,6/25/14 8:00,0,1,12
7458031,2.25,6/25/14 8:00,0,1,13
7694258,10,6/25/14 8:00,0,1,20
10342457,15,6/25/14 8:00,0,1,9
10381676,1,6/25/14 8:00,0,1,16
11126286,2,6/25/14 8:00,0,1,15
11555748,0.5,6/25/14 8:00,0,1,34
12203570,7.5,6/25/14 8:00,0,1,15
12385366,1.5,6/25/14 8:00,0,1,22
13148304,0.5,6/25/14 8:00,0,1,13
13308001,1,6/25/14 8:00,0,1,20
14481345,2.5,6/25/14 8:00,0,1,16
16392764,0.25,6/25/14 8:00,0,1,16
18493770,5,6/25/14 8:00,0,1,14
19950916,1,6/25/14 8:00,0,1,9
21028562,0.75,6/25/14 8:00,0,1,9
21291298,2,6/25/14 8:00,0,1,15
22580409,3.5,6/25/14 8:00,0,1,12
22844402,2,6/25/14 8:00,0,1,14
23118291,1.5,6/25/14 8:00,0,1,13
23122082,2,6/25/14 8:00,0,1,34
23627199,3,6/25/14 8:00,0,1,16
23688710,1.5,6/25/14 8:00,0,1,14
25420033,0.75,6/25/14 8:00,0,1,20
25636412,2,6/25/14 8:00,0,1,12
25798344,1.5,6/25/14 8:00,0,1,9
26020865,0.5,6/25/14 8:00,0,1,9
26106498,0.75,6/25/14 8:00,0,1,12
27747770,2,6/25/14 8:00,0,1,20
27758968,1,6/25/14 8:00,0,1,13
27852614,0.5,6/25/14 8:00,0,1,34
27998075,0.75,6/25/14 8:00,0,1,16
28325091,1,6/25/14 8:00,0,1,14
11126286,20,6/25/14 8:06,0,0,16
23182762,20,6/25/14 8:18,0,0,13
378628,50,6/25/14 8:18,0,0,13
6982027,10,6/25/14 8:39,0,0,13
28599453,20,6/25/14 8:41,0,0,9
3554215,15,6/25/14 9:10,0,0,10
23627199,100,6/25/14 9:10,0,0,17
3554215,5,6/25/14 9:11,0,0,10
15367175,85,6/25/14 9:12,0,0,10
23822374,30,6/25/14 9:19,0,0,10
14990850,10,6/25/14 9:22,0,0,16
24243117,200,6/25/14 9:29,0,0,9
26473124,20,6/25/14 9:35,0,0,13
26344921,45,6/25/14 9:37,0,0,10
13555825,8,6/25/14 9:58,0,0,21
25798344,20,6/25/14 10:06,0,0,10
10381676,15,6/25/14 10:14,0,0,17
26541545,30,6/25/14 10:14,0,0,35
16593230,20,6/25/14 10:14,0,0,17
22789676,20,6/25/14 10:15,0,0,35
23118291,10,6/25/14 10:15,0,0,14
29449181,25,6/25/14 10:21,0,0,13
16758097,20,6/25/14 10:48,0,0,35
27278479,10,6/25/14 11:02,0,0,15
23589542,15,6/25/14 11:22,0,0,13
24433466,40,6/25/14 12:05,0,0,23
26344921,52,6/25/14 12:18,0,0,10
24852899,20,6/25/14 12:34,0,0,14
24195945,10,6/25/14 12:50,0,0,16
21023813,20,6/25/14 13:38,0,0,13
14702401,5,6/25/14 13:38,0,0,16
1983959,15,6/25/14 14:09,0,0,13
14679546,20,6/25/14 14:18,0,0,16
24433466,20,6/25/14 15:18,0,0,23
10856045,40,6/25/14 15:39,0,0,9
8059307,10,6/25/14 15:39,0,0,13
28518133,40,6/25/14 15:44,0,0,21
2803645,20,6/25/14 16:02,0,0,9
93675,60,6/25/14 16:03,0,0,35
19171538,20,6/25/14 16:03,0,0,14
10245986,150,6/25/14 16:27,0,0,16
6142669,20,6/25/14 16:34,0,0,15
4238396,50,6/25/14 17:15,0,0,14
4238396,50,6/25/14 17:15,0,0,14
27524157,20,6/25/14 17:18,0,0,14
27852614,20,6/25/14 17:29,0,0,35
4238396,20,6/25/14 17:36,0,0,14
26047589,20,6/25/14 17:39,0,0,16
23951702,10,6/25/14 17:50,0,0,13
23951702,20,6/25/14 17:50,0,0,13
6396303,100,6/25/14 18:00,0,0,14
22844561,20,6/25/14 18:00,0,0,14
25643408,50,6/25/14 18:00,0,0,14
27691347,10,6/25/14 18:12,0,0,13
27691347,100,6/25/14 18:12,0,0,13
27998075,30,6/25/14 18:12,0,0,17
12203570,150,6/25/14 18:22,0,0,16
8104224,190,6/25/14 19:05,0,0,14
27758968,20,6/25/14 19:15,0,0,14
24549884,50,6/25/14 19:43,0,0,16
18272448,300,6/25/14 20:00,0,0,17
21642741,20,6/25/14 20:00,0,0,14
